game_id,ticker,timestamp,datetime,open,high,low,close,volume
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979200,2025-12-06 00:00:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979320,2025-12-06 00:02:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979500,2025-12-06 00:05:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979560,2025-12-06 00:06:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979620,2025-12-06 00:07:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979680,2025-12-06 00:08:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764979800,2025-12-06 00:10:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980160,2025-12-06 00:16:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980460,2025-12-06 00:21:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980520,2025-12-06 00:22:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980640,2025-12-06 00:24:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980700,2025-12-06 00:25:00,76.0,76.0,76.0,76.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764980940,2025-12-06 00:29:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764981000,2025-12-06 00:30:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764981300,2025-12-06 00:35:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764981600,2025-12-06 00:40:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764981780,2025-12-06 00:43:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982140,2025-12-06 00:49:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982260,2025-12-06 00:51:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982560,2025-12-06 00:56:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982680,2025-12-06 00:58:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982740,2025-12-06 00:59:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764982800,2025-12-06 01:00:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764983100,2025-12-06 01:05:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764983460,2025-12-06 01:11:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764983580,2025-12-06 01:13:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764983820,2025-12-06 01:17:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764983880,2025-12-06 01:18:00,76.0,77.0,76.0,77.0,126
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984120,2025-12-06 01:22:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984360,2025-12-06 01:26:00,77.0,77.0,77.0,77.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984420,2025-12-06 01:27:00,77.0,77.0,77.0,77.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984480,2025-12-06 01:28:00,77.0,77.0,77.0,77.0,20
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984720,2025-12-06 01:32:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764984780,2025-12-06 01:33:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985080,2025-12-06 01:38:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985200,2025-12-06 01:40:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985260,2025-12-06 01:41:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985320,2025-12-06 01:42:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985380,2025-12-06 01:43:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985740,2025-12-06 01:49:00,77.0,77.0,77.0,77.0,65
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985800,2025-12-06 01:50:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764985920,2025-12-06 01:52:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986100,2025-12-06 01:55:00,77.0,77.0,77.0,77.0,35
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986160,2025-12-06 01:56:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986220,2025-12-06 01:57:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986280,2025-12-06 01:58:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986340,2025-12-06 01:59:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986400,2025-12-06 02:00:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986460,2025-12-06 02:01:00,77.0,77.0,77.0,77.0,6
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986580,2025-12-06 02:03:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986700,2025-12-06 02:05:00,77.0,77.0,77.0,77.0,15
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986880,2025-12-06 02:08:00,77.0,77.0,77.0,77.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764986940,2025-12-06 02:09:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987000,2025-12-06 02:10:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987120,2025-12-06 02:12:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987180,2025-12-06 02:13:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987240,2025-12-06 02:14:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987300,2025-12-06 02:15:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987360,2025-12-06 02:16:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987420,2025-12-06 02:17:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987480,2025-12-06 02:18:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987660,2025-12-06 02:21:00,77.0,77.0,77.0,77.0,133
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987720,2025-12-06 02:22:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987780,2025-12-06 02:23:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987900,2025-12-06 02:25:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764987960,2025-12-06 02:26:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988020,2025-12-06 02:27:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988140,2025-12-06 02:29:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988260,2025-12-06 02:31:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988440,2025-12-06 02:34:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988560,2025-12-06 02:36:00,77.0,77.0,77.0,77.0,15
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988620,2025-12-06 02:37:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988680,2025-12-06 02:38:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988740,2025-12-06 02:39:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988800,2025-12-06 02:40:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764988920,2025-12-06 02:42:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989040,2025-12-06 02:44:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989160,2025-12-06 02:46:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989280,2025-12-06 02:48:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989400,2025-12-06 02:50:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989520,2025-12-06 02:52:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989580,2025-12-06 02:53:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989700,2025-12-06 02:55:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989820,2025-12-06 02:57:00,77.0,78.0,77.0,78.0,12
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989880,2025-12-06 02:58:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764989940,2025-12-06 02:59:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990060,2025-12-06 03:01:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990120,2025-12-06 03:02:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990180,2025-12-06 03:03:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990240,2025-12-06 03:04:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990300,2025-12-06 03:05:00,78.0,78.0,78.0,78.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990360,2025-12-06 03:06:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990480,2025-12-06 03:08:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990540,2025-12-06 03:09:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990660,2025-12-06 03:11:00,78.0,78.0,78.0,78.0,5
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990780,2025-12-06 03:13:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764990840,2025-12-06 03:14:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991020,2025-12-06 03:17:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991140,2025-12-06 03:19:00,78.0,78.0,78.0,78.0,95
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991200,2025-12-06 03:20:00,79.0,79.0,79.0,79.0,74
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991260,2025-12-06 03:21:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991320,2025-12-06 03:22:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991440,2025-12-06 03:24:00,79.0,79.0,79.0,79.0,309
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991500,2025-12-06 03:25:00,78.0,78.0,78.0,78.0,13
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991560,2025-12-06 03:26:00,74.0,74.0,74.0,74.0,23
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991680,2025-12-06 03:28:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991800,2025-12-06 03:30:00,74.0,74.0,74.0,74.0,1
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991860,2025-12-06 03:31:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991920,2025-12-06 03:32:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764991980,2025-12-06 03:33:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992040,2025-12-06 03:34:00,78.0,78.0,78.0,78.0,10
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992100,2025-12-06 03:35:00,78.0,81.0,78.0,81.0,352
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992160,2025-12-06 03:36:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992220,2025-12-06 03:37:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992280,2025-12-06 03:38:00,78.0,78.0,78.0,78.0,5
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992340,2025-12-06 03:39:00,78.0,79.0,78.0,79.0,158
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992400,2025-12-06 03:40:00,79.0,79.0,79.0,79.0,100
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992460,2025-12-06 03:41:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992520,2025-12-06 03:42:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992640,2025-12-06 03:44:00,79.0,79.0,79.0,79.0,25
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992700,2025-12-06 03:45:00,79.0,79.0,79.0,79.0,3
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992820,2025-12-06 03:47:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992880,2025-12-06 03:48:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764992940,2025-12-06 03:49:00,78.0,78.0,74.0,78.0,23
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993000,2025-12-06 03:50:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993120,2025-12-06 03:52:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993180,2025-12-06 03:53:00,77.0,77.0,77.0,77.0,12
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993240,2025-12-06 03:54:00,78.0,78.0,78.0,78.0,100
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993300,2025-12-06 03:55:00,,,,,0
22500356,KXNBAGAME-25DEC06HOUDAL-HOU,1764993360,2025-12-06 03:56:00,78.0,78.0,78.0,78.0,82
