game_id,ticker,timestamp,datetime,open,high,low,close,volume
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765065600,2025-12-07 00:00:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765065660,2025-12-07 00:01:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765065780,2025-12-07 00:03:00,9.0,9.0,9.0,9.0,75
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765065840,2025-12-07 00:04:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765065900,2025-12-07 00:05:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066080,2025-12-07 00:08:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066320,2025-12-07 00:12:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066500,2025-12-07 00:15:00,10.0,10.0,10.0,10.0,25
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066560,2025-12-07 00:16:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066620,2025-12-07 00:17:00,10.0,10.0,10.0,10.0,188
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066860,2025-12-07 00:21:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765066980,2025-12-07 00:23:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067280,2025-12-07 00:28:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067400,2025-12-07 00:30:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067460,2025-12-07 00:31:00,10.0,15.0,10.0,15.0,6297
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067520,2025-12-07 00:32:00,15.0,16.0,14.0,15.0,4881
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067580,2025-12-07 00:33:00,15.0,17.0,15.0,17.0,456
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067640,2025-12-07 00:34:00,17.0,19.0,17.0,19.0,235
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067700,2025-12-07 00:35:00,18.0,18.0,18.0,18.0,1578
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067760,2025-12-07 00:36:00,17.0,19.0,17.0,19.0,336
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067820,2025-12-07 00:37:00,15.0,15.0,15.0,15.0,241
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067880,2025-12-07 00:38:00,15.0,15.0,15.0,15.0,10
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765067940,2025-12-07 00:39:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068000,2025-12-07 00:40:00,18.0,18.0,18.0,18.0,11
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068060,2025-12-07 00:41:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068120,2025-12-07 00:42:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068180,2025-12-07 00:43:00,17.0,17.0,17.0,17.0,11
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068240,2025-12-07 00:44:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068300,2025-12-07 00:45:00,18.0,18.0,18.0,18.0,9
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068360,2025-12-07 00:46:00,18.0,18.0,18.0,18.0,28
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068420,2025-12-07 00:47:00,18.0,18.0,18.0,18.0,99
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068480,2025-12-07 00:48:00,19.0,19.0,19.0,19.0,24
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068540,2025-12-07 00:49:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068600,2025-12-07 00:50:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068660,2025-12-07 00:51:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068720,2025-12-07 00:52:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068780,2025-12-07 00:53:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068840,2025-12-07 00:54:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068900,2025-12-07 00:55:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765068960,2025-12-07 00:56:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069020,2025-12-07 00:57:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069080,2025-12-07 00:58:00,19.0,19.0,19.0,19.0,46
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069140,2025-12-07 00:59:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069200,2025-12-07 01:00:00,19.0,19.0,19.0,19.0,22
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069320,2025-12-07 01:02:00,18.0,18.0,18.0,18.0,100
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069380,2025-12-07 01:03:00,19.0,19.0,19.0,19.0,9
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069500,2025-12-07 01:05:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069920,2025-12-07 01:12:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765069980,2025-12-07 01:13:00,18.0,18.0,18.0,18.0,10
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070040,2025-12-07 01:14:00,18.0,18.0,18.0,18.0,7
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070100,2025-12-07 01:15:00,18.0,18.0,18.0,18.0,34
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070160,2025-12-07 01:16:00,16.0,16.0,16.0,16.0,24
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070220,2025-12-07 01:17:00,15.0,15.0,15.0,15.0,165
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070280,2025-12-07 01:18:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070340,2025-12-07 01:19:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070400,2025-12-07 01:20:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070520,2025-12-07 01:22:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070580,2025-12-07 01:23:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070640,2025-12-07 01:24:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765070700,2025-12-07 01:25:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071000,2025-12-07 01:30:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071060,2025-12-07 01:31:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071120,2025-12-07 01:32:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071180,2025-12-07 01:33:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071240,2025-12-07 01:34:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071300,2025-12-07 01:35:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071360,2025-12-07 01:36:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071420,2025-12-07 01:37:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071480,2025-12-07 01:38:00,18.0,19.0,18.0,19.0,98
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071540,2025-12-07 01:39:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071600,2025-12-07 01:40:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071660,2025-12-07 01:41:00,15.0,15.0,15.0,15.0,30
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071720,2025-12-07 01:42:00,15.0,15.0,15.0,15.0,52
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071840,2025-12-07 01:44:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765071960,2025-12-07 01:46:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072020,2025-12-07 01:47:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072080,2025-12-07 01:48:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072140,2025-12-07 01:49:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072200,2025-12-07 01:50:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072260,2025-12-07 01:51:00,18.0,19.0,18.0,19.0,24
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072320,2025-12-07 01:52:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072380,2025-12-07 01:53:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072440,2025-12-07 01:54:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072500,2025-12-07 01:55:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072620,2025-12-07 01:57:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072680,2025-12-07 01:58:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072740,2025-12-07 01:59:00,,,,,0
22500363,KXNBAGAME-25DEC07OKCUTA-UTA,1765072800,2025-12-07 02:00:00,,,,,0
