game_id,ticker,timestamp,datetime,open,high,low,close,volume
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763769720,2025-11-22 00:02:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763769780,2025-11-22 00:03:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763769900,2025-11-22 00:05:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763770380,2025-11-22 00:13:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763770680,2025-11-22 00:18:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763771100,2025-11-22 00:25:00,16.0,16.0,16.0,16.0,6
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763771160,2025-11-22 00:26:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772300,2025-11-22 00:45:00,16.0,16.0,16.0,16.0,99
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772360,2025-11-22 00:46:00,16.0,17.0,16.0,17.0,262
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772480,2025-11-22 00:48:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772540,2025-11-22 00:49:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772600,2025-11-22 00:50:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772660,2025-11-22 00:51:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763772960,2025-11-22 00:56:00,17.0,17.0,17.0,17.0,150
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763773380,2025-11-22 01:03:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763773440,2025-11-22 01:04:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763773860,2025-11-22 01:11:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763774100,2025-11-22 01:15:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763774220,2025-11-22 01:17:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763775120,2025-11-22 01:32:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763775720,2025-11-22 01:42:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763775840,2025-11-22 01:44:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763776740,2025-11-22 01:59:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763776980,2025-11-22 02:03:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777040,2025-11-22 02:04:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777160,2025-11-22 02:06:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777220,2025-11-22 02:07:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777280,2025-11-22 02:08:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777580,2025-11-22 02:13:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763777880,2025-11-22 02:18:00,17.0,17.0,17.0,17.0,17
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763778120,2025-11-22 02:22:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763778660,2025-11-22 02:31:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763778780,2025-11-22 02:33:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763778960,2025-11-22 02:36:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763779140,2025-11-22 02:39:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763779560,2025-11-22 02:46:00,,,,,0
22500274,KXNBAGAME-25NOV22SACDEN-SAC,1763779740,2025-11-22 02:49:00,,,,,0
